file	line	property	value	selectors	atRules	suppressed
server/public/css/style.css	774	display	flex	.action-menu-panel		false
server/public/css/style.css	775	width	max-content	.action-menu-panel		false
server/public/css/style.css	776	max-width	calc(100vw - var(--space-8))	.action-menu-panel		false
server/public/css/style.css	777	gap	var(--space-1)	.action-menu-panel		false
server/public/css/style.css	778	flex-direction	column	.action-menu-panel		false
server/public/css/style.css	779	padding	var(--space-1)	.action-menu-panel		false
server/public/css/style.css	780	border	1px solid var(--border)	.action-menu-panel		false
server/public/css/style.css	781	border-radius	var(--radius-sm)	.action-menu-panel		false
server/public/css/style.css	782	background	var(--bg-elevated)	.action-menu-panel		false
server/public/css/style.css	783	box-shadow	var(--shadow)	.action-menu-panel		false
server/public/css/style.css	787	min-height	var(--tap-target-size)	.action-menu-panel .btn		false
server/public/css/style.css	788	min-width	var(--tap-target-size)	.action-menu-panel .btn		false
server/public/css/style.css	789	justify-content	flex-start	.action-menu-panel .btn		false
server/public/css/style.css	790	text-align	left	.action-menu-panel .btn		false
server/public/css/style.css	791	white-space	normal	.action-menu-panel .btn		false
server/public/css/style.css	792	overflow-wrap	anywhere	.action-menu-panel .btn		false
server/public/css/style.css	795	display	flex	.action-menu-row		false
server/public/css/style.css	796	align-items	center	.action-menu-row		false
server/public/css/style.css	797	gap	var(--space-1)	.action-menu-row		false
server/public/css/style.css	800	flex	1	.action-menu-row > .btn		false
server/public/css/style.css	803	display	inline-flex	.action-menu > summary.btn		false
server/public/css/style.css	804	align-items	center	.action-menu > summary.btn		false
server/public/css/style.css	805	gap	var(--space-2)	.action-menu > summary.btn		false
server/public/css/style.css	806	min-height	var(--control-height)	.action-menu > summary.btn		false
server/public/css/style.css	807	border	1px solid var(--border)	.action-menu > summary.btn		false
server/public/css/style.css	810	gap	var(--space-4)	.event-poll-card-content		false
server/public/css/style.css	811	padding	0 var(--space-4) var(--space-4)	.event-poll-card-content		false
server/public/css/style.css	812	border-top	1px solid var(--border)	.event-poll-card-content		false
server/public/css/style.css	815	gap	var(--space-4)	.event-poll-round		false
server/public/css/style.css	816	padding-top	var(--space-4)	.event-poll-round		false
server/public/css/style.css	819	margin	0	.event-poll-note		false
server/public/css/style.css	822	gap	var(--space-2)	.event-poll-options		false
server/public/css/style.css	825	display	flex	.event-poll-option		false
server/public/css/style.css	826	flex-direction	column	.event-poll-option		false
server/public/css/style.css	827	gap	var(--space-1)	.event-poll-option		false
server/public/css/style.css	828	padding	var(--space-2)	.event-poll-option		false
server/public/css/style.css	829	border	1px solid var(--border)	.event-poll-option		false
server/public/css/style.css	830	border-radius	var(--radius-sm)	.event-poll-option		false
server/public/css/style.css	831	background	var(--bg-elevated-2)	.event-poll-option		false
server/public/css/style.css	834	align-items	center	.event-poll-option-badges		false
server/public/css/style.css	835	justify-content	flex-end	.event-poll-option-badges		false
server/public/css/style.css	836	gap	var(--space-1)	.event-poll-option-badges		false
server/public/css/style.css	837	min-width	7.5rem	.event-poll-option-badges		false
server/public/css/style.css	838	min-height	24px	.event-poll-option-badges		false
server/public/css/style.css	841	display	grid	.event-poll-option-header		false
server/public/css/style.css	842	grid-template-columns	minmax(0, 1fr) auto	.event-poll-option-header		false
server/public/css/style.css	843	align-items	center	.event-poll-option-header		false
server/public/css/style.css	844	gap	var(--space-2)	.event-poll-option-header		false
server/public/css/style.css	847	display	inline-flex	.event-poll-option-title-row		false
server/public/css/style.css	848	align-items	center	.event-poll-option-title-row		false
server/public/css/style.css	849	flex-wrap	wrap	.event-poll-option-title-row		false
server/public/css/style.css	850	gap	var(--space-1)	.event-poll-option-title-row		false
server/public/css/style.css	851	min-width	0	.event-poll-option-title-row		false
server/public/css/style.css	854	overflow-wrap	anywhere	.event-poll-option-title-row strong		false
server/public/css/style.css	857	flex	none	.event-poll-option-link		false
server/public/css/style.css	860	display	flex	.event-poll-option-response-row		false
server/public/css/style.css	861	min-width	0	.event-poll-option-response-row		false
server/public/css/style.css	862	align-items	center	.event-poll-option-response-row		false
server/public/css/style.css	863	justify-content	space-between	.event-poll-option-response-row		false
server/public/css/style.css	864	flex-wrap	wrap	.event-poll-option-response-row		false
server/public/css/style.css	865	gap	var(--space-2)	.event-poll-option-response-row		false
server/public/css/style.css	868	font-size	var(--font-size-sm)	.event-poll-counts		false
server/public/css/style.css	871	min-width	0	.event-poll-response-toolbar		false
server/public/css/style.css	872	width	fit-content	.event-poll-response-toolbar		false
server/public/css/style.css	873	max-width	100%	.event-poll-response-toolbar		false
server/public/css/style.css	874	flex-wrap	wrap	.event-poll-response-toolbar		false
server/public/css/style.css	877	background	var(--bg-elevated)	.event-poll-response-toolbar .btn:not(.btn-primary)		false
server/public/css/style.css	880	min-width	var(--tap-target-size)	.event-poll-response-toolbar .btn:not(.btn-square)		false
server/public/css/style.css	883	display	flex	.event-poll-choice-control		false
server/public/css/style.css	884	align-items	center	.event-poll-choice-control		false
server/public/css/style.css	885	margin-left	auto	.event-poll-choice-control		false
server/public/css/style.css	888	height	auto	.event-poll-choice-control .selection-toolbar .event-poll-choice-btn		false
server/public/css/style.css	889	padding	var(--space-1) var(--space-2)	.event-poll-choice-control .selection-toolbar .event-poll-choice-btn		false
server/public/css/style.css	890	font-size	var(--font-size-xs)	.event-poll-choice-control .selection-toolbar .event-poll-choice-btn		false
server/public/css/style.css	893	color	var(--text-muted)	.event-poll-form-option-details > summary		false
server/public/css/style.css	894	cursor	pointer	.event-poll-form-option-details > summary		false
server/public/css/style.css	897	justify-content	flex-end	.event-poll-save-row		false
server/public/css/style.css	900	margin	0	.event-poll-result-title		false
server/public/css/style.css	903	gap	var(--space-1)	.event-poll-edit-mode		false
server/public/css/style.css	906	display	flex	.event-poll-history-round		false
server/public/css/style.css	907	flex-direction	column	.event-poll-history-round		false
server/public/css/style.css	908	gap	var(--space-2)	.event-poll-history-round		false
server/public/css/style.css	911	color	var(--accent)	.event-poll-history-result		false
server/public/css/style.css	912	font-weight	var(--font-weight-medium)	.event-poll-history-result		false
server/public/css/style.css	915	color	var(--text-muted)	.event-poll-history-details > summary		false
server/public/css/style.css	916	cursor	pointer	.event-poll-history-details > summary		false
server/public/css/style.css	919	padding-top	var(--space-2)	.event-poll-history-details > .event-poll-options		false
server/public/css/style.css	922	padding-top	0	.event-poll-ended-history > .collapsible-section-content		false
server/public/css/style.css	925	gap	var(--space-3)	.event-poll-vote-details		false
server/public/css/style.css	928	gap	var(--space-2)	.event-poll-vote-option		false
server/public/css/style.css	929	padding	var(--space-3)	.event-poll-vote-option		false
server/public/css/style.css	930	border	1px solid var(--border)	.event-poll-vote-option		false
server/public/css/style.css	931	border-radius	var(--radius-sm)	.event-poll-vote-option		false
server/public/css/style.css	932	background	var(--bg-elevated-2)	.event-poll-vote-option		false
server/public/css/style.css	935	gap	var(--space-1)	.event-poll-vote-group		false
server/public/css/style.css	938	gap	var(--space-3)	.event-poll-vote-person		false
server/public/css/style.css	939	min-height	28px	.event-poll-vote-person		false
server/public/css/style.css	942	display	inline-flex	.event-poll-vote-person .player-name		false
server/public/css/style.css	943	align-items	center	.event-poll-vote-person .player-name		false
server/public/css/style.css	944	gap	var(--space-2)	.event-poll-vote-person .player-name		false
server/public/css/style.css	945	min-width	0	.event-poll-vote-person .player-name		false
server/public/css/style.css	948	min-width	0	.event-poll-voter-name		false
server/public/css/style.css	949	overflow-wrap	anywhere	.event-poll-voter-name		false
server/public/css/style.css	952	flex	none	.event-poll-vote-person time		false
server/public/css/style.css	953	font-size	var(--font-size-xs)	.event-poll-vote-person time		false
server/public/css/style.css	956	display	flex	.event-poll-form-option		false
server/public/css/style.css	957	flex-direction	column	.event-poll-form-option		false
server/public/css/style.css	958	gap	var(--space-2)	.event-poll-form-option		false
server/public/css/style.css	959	padding-top	var(--space-3)	.event-poll-form-option		false
server/public/css/style.css	960	border-top	1px solid var(--border)	.event-poll-form-option		false
server/public/css/style.css	963	padding-top	0	.event-poll-form-option:first-child		false
server/public/css/style.css	964	border-top	0	.event-poll-form-option:first-child		false
server/public/css/style.css	967	align-items	center	.event-poll-form-option > .row-between		false
server/public/css/style.css	970	font-size	var(--font-size-sm)	.event-poll-form-option-details > summary		false
server/public/css/style.css	973	margin-top	var(--space-2)	.event-poll-option-extra-fields		false
server/public/css/style.css	976	grid-template-columns	minmax(0, 112px) minmax(0, 1fr)	.event-poll-max-field		false
server/public/css/style.css	977	align-items	center	.event-poll-max-field		false
server/public/css/style.css	981	flex-wrap	wrap	.event-poll-card-header	@media (max-width: 639px)	false
server/public/css/style.css	982	align-items	center	.event-poll-card-header	@media (max-width: 639px)	false
server/public/css/style.css	985	flex-basis	100%	.event-poll-card-toggle	@media (max-width: 639px)	false
server/public/css/style.css	986	grid-template-columns	auto minmax(0, 1fr)	.event-poll-card-toggle	@media (max-width: 639px)	false
